segment_id,semantic_label,semantic_phase,median_x_mm,median_y_mm,median_z_mm,mean_x_mm,mean_y_mm,mean_z_mm,residual_p50_mm,residual_p90_mm,residual_p95_mm
S1,approach_drawer_handle,0.0,428.7201843261719,0.4199604392051697,456.9193572998047,428.51514790852866,0.5178600360949834,457.49436645507814,4.030592445399842,15.601728519968376,17.04759366873496
S1,approach_drawer_handle,0.01,427.8329123486916,0.581218148387287,458.37449205690314,428.22566444055053,1.1100069616633652,458.2036306095977,6.259349642899447,16.003567495326255,17.103044599796824
S1,approach_drawer_handle,0.02,427.3610493049549,0.750990129415072,460.48508014647086,427.77526983711755,1.2192514548055502,459.41781378859116,8.833738283266609,17.560958392658456,19.28529384160309
S1,approach_drawer_handle,0.03,426.9563857885471,0.18762807137590753,461.6906125644949,427.35253379311746,0.17845811551414562,460.6929310533625,10.539216505280208,18.98813292377465,20.240014864190773
S1,approach_drawer_handle,0.04,426.7906941444804,-1.9324392009693878,462.4312598657897,426.9439386283419,-1.933931202915467,462.090893290245,10.995947020118333,19.50227196284824,20.002963158886143
S1,approach_drawer_handle,0.05,426.98883671843276,-5.769555596611825,463.889477406679,426.80059431910763,-5.023195426411112,463.2671821561419,12.126157305721417,19.64760479843888,20.248092746682726
S1,approach_drawer_handle,0.06,427.590083674651,-9.598774059392927,465.52713330028166,426.8906446291134,-8.275781754502116,464.5850270134104,11.771580087294382,20.181954720522818,21.212194855137376
S1,approach_drawer_handle,0.07,427.86311515012846,-13.201526179014445,466.4789805615992,427.2201153197655,-11.511982796546711,465.9130883441759,12.704041686502366,20.443333150893185,22.224855064039655
S1,approach_drawer_handle,0.08,427.52980707519185,-16.769379353423627,467.67362234294274,427.66741761468603,-14.793058877838854,467.2164612150739,13.296426287521957,21.023682625955114,23.55071933453074
S1,approach_drawer_handle,0.09,427.825268519966,-19.871060290537415,469.049687808268,428.21568814793096,-18.13361369282819,468.43027781727835,13.85657444420185,21.02080373287317,23.73601217282903
S1,approach_drawer_handle,0.1,428.5571791758797,-22.867247464917803,470.06973091677787,428.91168646382783,-21.54059217089956,469.4425450691245,14.596027700126811,20.936177834842884,23.15748319238374
S1,approach_drawer_handle,0.11,429.4450041026779,-26.00516938733133,470.64861743232046,429.6760922075071,-24.936961577866203,470.35544573197757,15.473536507620544,20.94049141662421,23.33973384387228
S1,approach_drawer_handle,0.12,430.39874951179183,-29.82729703984874,472.19698521895333,430.51236643273324,-28.272552473643337,471.25340586680585,15.504971241495685,21.418505405774553,25.482864079210632
S1,approach_drawer_handle,0.13,431.56787747270937,-33.48653433612098,473.6445977494653,431.3647182107672,-31.601009577800614,472.1033376873441,15.936261045650147,21.95305513893972,27.82746805250968
S1,approach_drawer_handle,0.14,432.2389019147196,-36.92109578025206,475.0627135707011,432.269310050437,-34.96186979227889,472.93711280440584,16.006948475842748,22.334693454278945,29.81305857208281
S1,approach_drawer_handle,0.15,433.4458665159787,-40.28831618524596,476.2581653955266,433.28878095852,-38.306984477811255,473.8124757237048,16.580637468904747,24.075648284596372,31.81078394913052
S1,approach_drawer_handle,0.16,435.4230506867582,-43.82021805079084,477.0126274446644,434.3665783818467,-41.66965422249083,474.57755391185606,17.219891409784694,25.232699305473123,33.771287758517836
S1,approach_drawer_handle,0.17,436.4150437184979,-46.93516093543869,477.1973188771336,435.41433643371835,-45.07068423321313,475.216038091684,16.869093729651944,26.44874764214654,34.99047213900192
S1,approach_drawer_handle,0.18,437.3602568715401,-49.92642248960797,477.25740738326135,436.5139784770538,-48.49300365613624,475.7020387061853,16.35531270557957,27.67394531170403,36.02649722322567
S1,approach_drawer_handle,0.19,438.83103107909903,-53.252128565369475,477.6713923249995,437.6385792635941,-51.94268667041217,476.01081707244924,16.948707860405705,29.01113448605612,37.50671629111654
S1,approach_drawer_handle,0.2,440.242092863071,-56.392935186559214,478.84695244562477,438.7815141851963,-55.38427566128147,476.18797253902113,17.310885753059896,30.940500360377932,39.4251443589587
S1,approach_drawer_handle,0.21,441.6439061397323,-59.69276651673711,479.75569084623544,439.930141434509,-58.812106002327745,476.31842993644307,17.76896098493767,32.63207498989755,41.22229978590411
S1,approach_drawer_handle,0.22,443.00108028182797,-63.17998558129431,478.52608804238855,441.1489242491955,-62.22775018916487,476.31470058317086,17.323693130875036,32.589626955023434,40.86494674209415
S1,approach_drawer_handle,0.23,444.2833390837511,-66.32229185208726,478.5146495300424,442.4030296886788,-65.55628335205893,476.10488467619933,16.71935586130219,33.48098183421009,41.05835312621963
S1,approach_drawer_handle,0.24,445.5648254900112,-69.05467972922521,478.3484527652074,443.6973659772441,-68.9296270200238,475.7903480500581,17.00631253964645,34.110899467538744,40.95343765282903
S1,approach_drawer_handle,0.25,446.85698509015555,-71.96154065248184,477.611735435729,445.02163007548484,-72.24668117641293,475.31006457794246,18.036299648865242,34.218440470263516,40.489842214196734
S1,approach_drawer_handle,0.26,448.186893025401,-75.26206529660877,476.19099500980224,446.3355655157336,-75.52497545319741,474.6561090161644,18.94268456836815,35.551429247247654,39.678120369242954
S1,approach_drawer_handle,0.27,449.6887262131602,-77.72505335385269,475.09635934293897,447.69697299261577,-78.75973589347831,473.799312565521,18.93554055770879,37.227375992415354,39.014775546463305
S1,approach_drawer_handle,0.28,450.9861363183714,-80.85231563776385,474.81462455349356,449.1732943188765,-81.8709771469487,472.67909549624784,19.395374081234912,38.22645918642906,39.996706890397384
S1,approach_drawer_handle,0.29,452.31624545458516,-84.31047662410785,473.51995377462003,450.6841831066768,-84.84344348990322,471.4411581523333,19.14613102174166,38.825004319946544,40.97864574006495
S1,approach_drawer_handle,0.3,454.05625510484117,-87.78612607898765,470.8184089181806,452.19889606320515,-87.72448351417957,470.0999611972887,18.069460193986604,37.30469896024068,42.25963299645441
S1,approach_drawer_handle,0.31,455.4113567722643,-90.73893935453813,468.4152363555869,453.67634579778667,-90.59029329879066,468.64005457168673,17.562069233407897,35.94449653706501,43.3117713108578
S1,approach_drawer_handle,0.32,456.96949158478435,-93.48490071572172,467.4361744848061,455.16730762919445,-93.42666842486594,467.0269620745238,18.335358400528328,37.69783802247231,43.69875978523232
S1,approach_drawer_handle,0.33,458.6829731988712,-96.92907056836987,466.8416576920637,456.6496862535652,-96.23423378434202,465.2592069425527,19.127013939006456,39.59057965880375,42.429407301819346
S1,approach_drawer_handle,0.34,459.93867561083607,-100.39542503527768,466.0684965776136,458.05169419436004,-99.0317533596777,463.3901809557311,19.35729966264105,39.76586214318519,41.526967286609704
S1,approach_drawer_handle,0.35000000000000003,461.1092629478593,-103.85790894604591,464.4282842068968,459.4225718521509,-101.83549533107018,461.5359051739355,19.298273812675262,39.16389360102353,42.23104083298056
S1,approach_drawer_handle,0.36,461.64342371745676,-107.042806221771,462.120059754099,460.7944740613353,-104.61401220083991,459.6952039020391,18.82421953448482,38.522899007006025,42.91133325543213
S1,approach_drawer_handle,0.37,462.706325090697,-109.97595241538377,459.6637520471746,462.165667028754,-107.31629085292502,457.7951272612169,18.999401725135417,39.41212045144613,43.289808759573724
S1,approach_drawer_handle,0.38,464.1935483221821,-112.95971680224068,457.34513783065387,463.5278906144919,-109.93699975535061,455.78351292147545,19.52230062996768,39.98989370667482,43.607948718803634
S1,approach_drawer_handle,0.39,465.46781213149245,-115.21784900851004,456.0646753931047,464.90197055746404,-112.50036846471826,453.6582593220848,20.92220105408868,40.78420836075829,43.519620218864205
S1,approach_drawer_handle,0.4,466.23701626515174,-117.52645789179903,453.72954887138235,466.2928451115613,-115.0227547464906,451.41800189048416,21.228375018880897,40.69425803486126,43.77971821583202
S1,approach_drawer_handle,0.41000000000000003,467.7593037347214,-119.71407795511101,450.0532110233996,467.70350343099756,-117.48385236725976,449.09020120122216,20.583221346720208,40.973694553366414,43.044959650033086
S1,approach_drawer_handle,0.42,469.3083103699007,-121.71492585949552,447.35535136774837,469.0874174719084,-119.87192623346323,446.702889402943,20.173891670122362,41.960102926506686,42.275902000296405
S1,approach_drawer_handle,0.43,470.82925215243574,-123.75628586876375,445.4123962597818,470.3401496445445,-122.26865933884076,444.3352874546357,20.228553721919866,41.00617334783443,44.12633027248641
S1,approach_drawer_handle,0.44,471.740838325514,-125.80938790054472,443.46271393417067,471.4574371615483,-124.60847925264602,441.9484205670029,19.77079103450049,40.25917547581419,46.3211026467528
S1,approach_drawer_handle,0.45,472.6676484795755,-126.4988433855849,440.56595229276076,472.49579833873133,-126.82181229372974,439.3957929385993,20.566838495779848,39.773605083500684,46.64239105503634
S1,approach_drawer_handle,0.46,473.6503452656708,-127.54618818407157,437.9834295613443,473.6161008507583,-128.977408208539,436.6968458444977,20.822079272248246,40.42636151806518,46.74120903564536
S1,approach_drawer_handle,0.47000000000000003,474.6710698444267,-129.3846764662767,435.605589474406,474.7235968302271,-131.11111943068374,433.9581423167701,21.279830546065895,40.70129347334755,46.89192952873516
S1,approach_drawer_handle,0.48,475.7654230971025,-131.8935423154175,432.8759874172009,475.8273764279504,-133.23099762465694,431.1859293785896,21.2386116279261,41.55579982870257,46.89380367510465
S1,approach_drawer_handle,0.49,477.13070657582887,-134.45692204589176,429.8044787854625,476.91329833344713,-135.30661956425007,428.3518249948959,21.26024614412654,42.37873246861508,46.48815632150247
S1,approach_drawer_handle,0.5,478.7395712956327,-136.89545057210398,426.6542861170925,478.0204719406409,-137.2269427687555,425.3936577965314,21.72057125541314,40.46531733525381,45.92097661568199
S1,approach_drawer_handle,0.51,480.31839812709666,-139.22679399446082,423.45436686146286,479.10332079730995,-139.05021943603873,422.378626311139,21.91243051191919,37.83801193176644,45.40510684623982
S1,approach_drawer_handle,0.52,481.85769762004713,-140.5195355152606,420.5331712827674,480.2325255801855,-140.69986755457253,419.30725688145424,22.124284801939588,37.70795009499219,44.935744869680114
S1,approach_drawer_handle,0.53,482.57052150068296,-141.42328103395005,417.71460130917274,481.3913501704635,-142.09910206896612,416.23246051665694,22.48660461422571,37.72306011961448,45.09231788292528
S1,approach_drawer_handle,0.54,482.90800515282956,-142.0114421102097,415.14893654954733,482.560859202294,-143.40173323134366,413.14092418638415,22.458379759155925,37.23441628410336,45.76619286235809
S1,approach_drawer_handle,0.55,483.7130381109238,-143.82484359856332,412.703174638928,483.7278618157292,-144.6641079528,409.9964866518643,22.497146051672065,39.24659130797281,46.60402422715177
S1,approach_drawer_handle,0.56,485.2050591573087,-145.69314215856915,409.88596744760366,484.90067472576453,-145.88399773388838,406.8036608687367,22.59065751001132,41.392068999354,47.1049829503049
S1,approach_drawer_handle,0.5700000000000001,486.62257447110557,-147.01556991310656,407.22934724530467,486.09351391089314,-147.07021977284188,403.59838551154184,22.55462552232506,42.29240848302362,46.71895694671935
S1,approach_drawer_handle,0.58,487.65569583324776,-148.1173026323148,404.2874222276714,487.2871210100058,-148.2281072265058,400.35849759100546,22.28810543527771,43.065962045984556,45.657055042612136
S1,approach_drawer_handle,0.59,488.15848747936724,-149.82053873294126,400.73117822020896,488.5228718067769,-149.42768093132347,397.119199539762,21.514196053834365,43.80766096392887,44.52805681602175
S1,approach_drawer_handle,0.6,488.7897600249058,-151.5104361648421,397.21386040913353,489.78738017391976,-150.69578889753248,393.9011434210515,19.850477403141035,42.09073273210135,44.58758917794439
S1,approach_drawer_handle,0.61,489.9101653812969,-152.58128686914392,393.6920210921387,491.0917869472175,-151.99562789177304,390.7199509906105,18.67056744255337,39.975410811007556,44.53847053402846
S1,approach_drawer_handle,0.62,492.0055708195872,-153.198773230308,390.00638245795096,492.42102005370765,-153.25996963800625,387.5590860888952,18.683097506375887,38.660359235886254,43.73345627011454
S1,approach_drawer_handle,0.63,493.475452805651,-153.2917688773402,386.16444473109857,493.7791802681621,-154.48699521479418,384.4189786010666,19.69345367458748,36.87738417174052,42.58830155961874
S1,approach_drawer_handle,0.64,495.09049190630793,-154.8610412466489,382.53991815701045,495.1449720525528,-155.695872635355,381.3125302312632,19.227673438468734,35.52639178482229,41.26112291327527
S1,approach_drawer_handle,0.65,496.5141719316098,-157.1961582532158,379.17359293405883,496.5494570342318,-156.8564377438452,378.2785222529032,18.424167290507214,34.80106426351655,39.987771181543444
S1,approach_drawer_handle,0.66,497.9500273274726,-159.48311581660417,376.7972069597889,497.9692593728207,-157.92944366082267,375.29241919451175,18.832483381769045,35.58499134891036,38.76956007775802
S1,approach_drawer_handle,0.67,499.4310712668582,-160.89494135623715,374.4701058559233,499.3911057235583,-158.9793081364376,372.30256583273496,19.047784146259247,33.67118964876959,38.22581174281336
S1,approach_drawer_handle,0.68,499.69846102290705,-161.03391388949018,371.8402494369801,500.7826436763185,-159.95839744330766,369.2707580941223,17.972064292236247,33.14722514480281,37.39601949514969
S1,approach_drawer_handle,0.6900000000000001,500.9235770798174,-160.89062616475198,369.0687617935249,502.13783028745036,-160.88670006087602,366.19376450947215,17.9594195515782,33.24487108248889,35.62279185101774
S1,approach_drawer_handle,0.7000000000000001,502.5676708583426,-161.86975890527668,365.9104619986056,503.4082892900851,-161.8205068506125,363.0873431000097,18.38922009732913,32.08943179606566,34.36423423320171
S1,approach_drawer_handle,0.71,504.34595401932313,-163.1646564116558,362.8172074835806,504.58481002700825,-162.78507076171218,360.00833418134636,17.972848504272946,30.26835448819607,33.65213528858633
S1,approach_drawer_handle,0.72,506.31318020323636,-164.31901180376468,359.2597593580864,505.795310183688,-163.84209327814696,357.0213039825402,17.43544684147347,29.88868967278062,32.59293749380754
S1,approach_drawer_handle,0.73,508.49678910001,-165.47400394711877,355.6974966784505,507.13785512476386,-164.9084271081028,354.0636350486094,16.984225884310796,29.388841516204582,31.50401569611549
S1,approach_drawer_handle,0.74,509.78802421781256,-165.73688557280488,353.00706336538707,508.52487010839934,-165.83086775520843,351.13099943165776,16.771120895364675,30.325188201036553,31.571812571657667
S1,approach_drawer_handle,0.75,510.0371110634134,-166.46158891295818,350.06960136743373,509.9444899294451,-166.72093334728316,348.13374951484747,16.757575871571238,29.37870977491972,33.11296394363816
S1,approach_drawer_handle,0.76,510.663021679499,-168.32194710743292,346.770965264815,511.4169891225592,-167.4958835724422,345.11147585417615,16.78162784888832,29.718500391604437,34.796119193557004
S1,approach_drawer_handle,0.77,512.7516854384054,-168.45846172730415,343.53978860330636,512.9399886921167,-168.20564529907614,342.0790725873657,17.380972709343894,31.174673749804732,35.43433542742791
S1,approach_drawer_handle,0.78,513.6227739329152,-170.0855953548559,340.39834420729176,514.5152919421546,-168.8926256228713,339.0445002090771,17.262326200915574,31.747139429889316,36.49599994649143
S1,approach_drawer_handle,0.79,515.5611005905221,-170.10047601947986,337.3008680647939,516.1557543379421,-169.61358973495535,336.06923035125095,17.270399147189924,32.167199515954444,36.52371403624962
S1,approach_drawer_handle,0.8,517.4967077454384,-170.5539620711962,334.28230727983,517.8688859701225,-170.38201742822955,333.22533192675354,17.02595765832151,34.602725042033754,36.15581074753394
S1,approach_drawer_handle,0.81,519.2662477195128,-171.64379872635567,331.82499220993054,519.622678377187,-171.1538098336386,330.5133760903451,17.605419190941134,35.6293600848949,37.03643477373312
S1,approach_drawer_handle,0.8200000000000001,521.1854717515848,-173.02647806753419,329.9193748580926,521.4085522155607,-172.0290789204181,327.91216572602553,18.33031897401632,35.44236583664651,38.64420784661136
S1,approach_drawer_handle,0.8300000000000001,523.2855470758547,-173.23461364251534,327.43139744107884,523.1850765817663,-173.0243696782235,325.2972848457108,19.159194163245267,33.840564108228016,40.17872564838092
S1,approach_drawer_handle,0.84,525.482061647628,-173.89329710491566,325.39061991852225,525.0005302446646,-174.01409353388337,322.73427795400437,19.479823853938402,34.73214668632686,40.69476344771591
S1,approach_drawer_handle,0.85,527.9815226886305,-174.32199219351594,322.25251090170565,526.8545655422461,-175.19259263505032,320.0799955221565,20.05636865569049,36.0277810212594,40.35129223924428
S1,approach_drawer_handle,0.86,530.7529646536298,-174.68793120009713,319.274769603946,528.7208316991333,-176.5331933556059,317.4349324427643,20.43770865285272,35.99455895998943,41.24164543656987
S1,approach_drawer_handle,0.87,533.4375027464363,-175.42348434593444,316.625022211872,530.5658185166046,-177.93521408690825,314.8135299037196,20.64786591236306,36.15714726414715,42.54829458238512
S1,approach_drawer_handle,0.88,535.3114359625579,-176.6724091027477,313.99381631504804,532.332779162085,-179.26138557900268,312.2161390041585,20.890651190845183,36.76525375338202,43.95065704736665
S1,approach_drawer_handle,0.89,537.2901723140365,-178.23924387962143,311.6415423403479,534.0907792967098,-180.5106370449315,309.7203773609766,20.663040170760816,37.37751653559036,46.04686396865445
