segment_id,semantic_label,semantic_phase,median_x_mm,median_y_mm,median_z_mm,mean_x_mm,mean_y_mm,mean_z_mm,residual_p50_mm,residual_p90_mm,residual_p95_mm
S1,approach_blue_block_in_source_region,0.0,428.7189636230469,0.4166935682296753,456.91510009765625,427.8678273847026,0.8384369419467065,457.6434838079637,2.77010181709905,14.461686736820996,15.45498443904654
S1,approach_blue_block_in_source_region,0.01,425.6024612992061,-1.0062516534928476,459.72193022205374,425.3225866992235,-0.6671471023511347,460.497279229416,4.0611004048967345,14.219663305047172,14.701428165357727
S1,approach_blue_block_in_source_region,0.02,423.2965242498935,-3.350091619705175,462.8204069201771,423.2408800375106,-2.0915989779802775,463.59031952685723,5.239738763445646,13.779433233879523,15.16875884979056
S1,approach_blue_block_in_source_region,0.03,421.1559666926564,-2.920422393304421,466.77178753194096,421.3590054135795,-3.425456349928139,466.78694181800233,7.619906666343335,15.13002765899859,15.796423368451347
S1,approach_blue_block_in_source_region,0.04,420.10831111863035,-3.1866312900404044,469.91945597058395,419.84439299371036,-4.276598688758825,469.65433382482104,9.023070146982459,16.71288581676411,18.369675860413896
S1,approach_blue_block_in_source_region,0.05,419.2519515090545,-3.4110863604760704,472.6647727223667,418.0258707484778,-4.3299302210349015,472.5947260460712,12.040333075922373,18.037410266171822,20.577361181944596
S1,approach_blue_block_in_source_region,0.06,417.6485658317065,-4.112169362798976,475.53012359921,416.1257877501405,-4.3900833154354695,475.22123152316607,12.2896768965002,21.504840182926095,24.062898232790516
S1,approach_blue_block_in_source_region,0.07,415.879463461447,-3.6253607349801515,478.15319058896097,414.46690393840913,-4.163433788581832,478.0105894017613,14.140617364525534,24.673928566953087,26.761854700942692
S1,approach_blue_block_in_source_region,0.08,413.68459907949256,-2.840365785058118,480.9547156072017,412.78658662145693,-3.5450928942836564,480.7377678212494,13.953558633837694,26.663976356827398,29.542270345057695
S1,approach_blue_block_in_source_region,0.09,411.15411717349866,-1.9062791158150025,483.0547028474916,410.9051072352326,-2.582924474070264,483.00648109929745,16.930705484345598,30.244481661940586,31.660368249022348
S1,approach_blue_block_in_source_region,0.1,408.04374797844554,-1.8420239594859487,485.5958310143964,408.70425139730816,-1.162341824281721,485.44378638742006,15.846671050149872,33.57884159605036,34.593466296061216
S1,approach_blue_block_in_source_region,0.11,405.84653943840186,-0.24918944860893927,487.2851203772261,406.19391913309283,0.7327126993719283,487.6770154768454,17.49384982373657,35.40419155850321,36.25419596199628
S1,approach_blue_block_in_source_region,0.12,403.9458169009907,1.407097200977046,489.5652564707203,403.86703426258214,2.7033194816836748,489.6055286325347,19.67477464370032,37.10245939658595,38.29407197049022
S1,approach_blue_block_in_source_region,0.13,401.2293261609104,4.09699503322671,491.14216180818755,401.6073522545452,5.184101808376945,491.4159278092842,19.29643525244524,38.04531138320288,39.466595013984545
