segment_id,semantic_label,semantic_phase,median_x_mm,median_y_mm,median_z_mm,mean_x_mm,mean_y_mm,mean_z_mm,residual_p50_mm,residual_p90_mm,residual_p95_mm
S1,approach_top_blue_block_on_support_block,0.0,428.5475616455078,1.1679617166519165,456.92530822753906,427.4278493245443,3.1083834062019986,458.71009114583336,7.694587332054113,14.911124744083455,16.00354824684803
S1,approach_top_blue_block_on_support_block,0.01,429.55358629169064,3.4075132105228647,458.8598797675147,428.1734263549377,2.858383745063811,459.5942894103179,7.977493606405558,16.555721905716297,17.66566949296899
S1,approach_top_blue_block_on_support_block,0.02,430.4520073497402,6.5732513050663925,460.17668183997154,429.1563492947715,3.297562057926785,460.85339411365123,9.982553339295906,19.646035489748176,21.766243960349946
S1,approach_top_blue_block_on_support_block,0.03,431.68525326243605,9.209158847780962,461.9086350803086,430.2961215631255,4.264823160693883,462.3468137906786,11.795140411495328,26.03975516978629,26.885634231580966
S1,approach_top_blue_block_on_support_block,0.04,433.15722669444926,12.009838315488064,464.42174648284976,431.85805148527015,6.2318247057018725,464.1494099320865,12.811811676233463,29.432060990351776,30.64051750425204
S1,approach_top_blue_block_on_support_block,0.05,435.0797502845944,14.635633639395508,466.7006077349469,433.04490300653737,8.763965707769366,466.3072593561965,12.846954981027638,29.112568860334093,33.068903528238636
S1,approach_top_blue_block_on_support_block,0.06,436.85646536148636,17.516177361622727,468.3892225220951,434.05585980588836,11.636044588178542,468.65274783553417,14.037809077009086,31.103302483435403,33.960259183458035
S1,approach_top_blue_block_on_support_block,0.07,437.2214435147174,20.372722921599994,470.8891936455459,435.1354041979291,14.988368574677475,470.81813411039656,14.344347532134652,31.587721772277284,34.46387406934614
S1,approach_top_blue_block_on_support_block,0.08,437.1181046996602,23.60049446977716,472.1936982373169,436.1995235262205,18.6262092547579,472.7575959179448,15.25667852387428,31.503355811421855,35.715026410448694
S1,approach_top_blue_block_on_support_block,0.09,438.51955508893707,27.0108993448764,473.5635032494156,437.3085759351042,22.44081902680841,474.46953554765173,15.691707308119371,31.39451525048075,36.704364483931926
S1,approach_top_blue_block_on_support_block,0.1,440.21565372543256,30.516163099137316,474.94252481959745,438.4669385386536,26.330243485960743,476.0632019309864,16.333115195079763,33.532027576660596,37.001655124997654
S1,approach_top_blue_block_on_support_block,0.11,442.0561984091872,34.36322481965644,476.4473592804304,439.56235005626786,30.002782821831676,477.4994620088073,16.57204081437915,38.08739395662308,40.2042771358748
S1,approach_top_blue_block_on_support_block,0.12,443.7314105337254,38.136449886045355,478.0866687007153,440.7483925340863,33.764974363338496,478.7978545891952,17.30281587260167,39.209444785900146,40.743372211398
S1,approach_top_blue_block_on_support_block,0.13,445.00316496350257,41.46470301718766,479.709920736053,441.76282925268487,37.50316226012866,480.15022310402367,17.867489888752473,39.263908447266,43.47080377482728
S1,approach_top_blue_block_on_support_block,0.14,446.9541002286213,45.156089428750775,481.1160886228695,442.8336289014655,41.36625428030571,481.3433221461439,18.11063336794045,39.078977005866754,46.37041226570869
S1,approach_top_blue_block_on_support_block,0.15,447.15704262162865,48.905896234196334,482.0249128834598,444.10629966456656,45.38146567774355,482.3709453318507,18.18117240644993,39.174770594367445,46.91775261188618
S1,approach_top_blue_block_on_support_block,0.16,447.35750121091473,52.663536543235914,482.3665254242395,445.52404275968325,49.466815316179435,483.3716420502654,18.281056666050233,39.66942879759284,46.396637296467425
S1,approach_top_blue_block_on_support_block,0.17,447.75196154879893,56.60330378158504,483.05359929622364,447.0089643453218,53.58119704243537,484.27561613833336,18.629770506784872,40.07632703097199,45.54890031383034
S1,approach_top_blue_block_on_support_block,0.18,448.5544218509025,60.561795479774794,484.1534222426865,448.52660289129886,57.69892526050314,485.1832549762295,19.061254989994822,39.75571918925017,44.8409778744497
S1,approach_top_blue_block_on_support_block,0.19,449.6481786932721,64.47090144140195,485.02114124314147,450.0460952107307,61.80752083611002,485.9738804443155,19.398992995257768,39.55320858476517,44.07247572846102
S1,approach_top_blue_block_on_support_block,0.2,451.08253326960653,68.30676080116585,485.2741554807304,451.5395905573474,65.88376193198802,486.7561584298843,18.818991768097305,41.492025583198185,43.500927146063205
S1,approach_top_blue_block_on_support_block,0.21,452.5799961058624,72.09042180053072,485.019182622423,452.962034195434,69.98296182379107,487.60508342518335,18.59768951444893,42.90977935955164,43.86926381658623
S1,approach_top_blue_block_on_support_block,0.22,453.74740281600145,75.81485406474104,486.10734653798426,454.3545732830995,74.1166099550716,488.49591283873565,18.876470569907713,42.046405476936194,45.122201688436206
S1,approach_top_blue_block_on_support_block,0.23,454.7691424278068,79.74253545390371,487.003911718763,455.7281449595945,78.2569413683129,489.4215920421267,19.59377511586088,44.01743349511867,46.027499800988565
S1,approach_top_blue_block_on_support_block,0.24,456.1153083702204,83.79846898007216,488.4718889268329,457.154090916294,82.38983227088276,490.29764794009475,20.719916824731644,45.411874922983344,46.88539653633973
S1,approach_top_blue_block_on_support_block,0.25,457.5732629603624,88.11860718154912,489.3222706146594,458.69226876196626,86.5322043855197,490.9931371634286,21.468703004424647,46.581510860299986,48.133457999424444
S1,approach_top_blue_block_on_support_block,0.26,459.11796575842413,92.57812479322082,489.7068225675283,460.29521184953296,90.65367943565452,491.5840284707839,21.924179287859843,47.913038319065464,49.66922501616022
S1,approach_top_blue_block_on_support_block,0.27,460.1456799989319,97.07396617920199,489.9499994875175,461.92142152015174,94.7529791290523,492.0689726188965,22.812059199457465,49.58195118344812,50.64925054020637
S1,approach_top_blue_block_on_support_block,0.28,461.2730826893239,101.39672486000684,489.91749457055494,463.5472847994815,98.82268476667163,492.4345512835606,23.807544916360296,50.309910402590674,51.722297988094844
S1,approach_top_blue_block_on_support_block,0.29,462.7361681092143,105.7167912121401,490.6052852854792,465.1227225437266,102.8612408556281,492.76875252313755,24.719804688010868,49.93712632895123,52.92730843704988
S1,approach_top_blue_block_on_support_block,0.3,464.34859943064674,110.03236673557751,490.8813115051033,466.7613914836053,106.91477532787654,493.17756347989285,25.51158975235638,49.3861300754365,54.01715419065238
S1,approach_top_blue_block_on_support_block,0.31,466.0688539999494,114.32391084224942,490.90974421036594,468.4539847817181,110.93231791210219,493.6158043854615,26.153503040147044,48.83486692595662,54.989409022148536
S1,approach_top_blue_block_on_support_block,0.32,467.84264349233655,118.56841115582603,491.29514679153203,470.2111946265089,114.8866730232016,494.0003909542092,26.47371040100294,50.90336514006992,55.81506342916138
S1,approach_top_blue_block_on_support_block,0.33,469.9568398449062,122.77439898879196,491.8539707173197,471.99279873899036,118.87003112344836,494.28150830561225,26.336647566108745,52.39382379131058,56.29064170392147
S1,approach_top_blue_block_on_support_block,0.34,472.4482879051302,126.94958329475426,492.25684742851604,473.74773003491526,122.8350836871758,494.5568875943137,25.95036307055762,53.22718008481842,56.44783616868675
S1,approach_top_blue_block_on_support_block,0.35000000000000003,474.4238592258381,131.1122441811808,493.42448817012263,475.40185787567566,126.83505344639235,494.70804596742954,25.43639153202051,54.330102532771015,56.70121788672146
S1,approach_top_blue_block_on_support_block,0.36,476.28239691012425,134.58369173367396,494.16118132292354,476.98682210717993,130.8785861886598,494.74427111612926,24.607117777717864,53.924311081760706,57.26653545485572
S1,approach_top_blue_block_on_support_block,0.37,478.05573897256875,137.51260198042448,495.6318034307442,478.5406589153978,134.83146251403704,494.83140370810145,24.471181581776328,53.6256325228853,57.1066325638629
S1,approach_top_blue_block_on_support_block,0.38,478.44422051086013,141.85209317102817,495.2517700704349,480.05437348239445,138.86431164041517,494.6821137499757,25.44148315260477,54.792707239154026,59.04987950578137
